date,n2o,t_air,t_surface,t_5,moist7,moist20,wtl,precip,wtl_1,wtl_2,wtl_3,wtl_4,wtl_5,wtl_6,wtl_7,moist7_1,moist7_2,moist7_3,moist7_4,moist7_5,moist7_6,moist7_7,moist20_1,moist20_2,moist20_3,moist20_4,moist20_5,moist20_6,moist20_7,precip_1,precip_2,precip_3,precip_4,precip_5,precip_6,precip_7,t_surface_1,t_surface_2,t_surface_3,t_surface_4,t_surface_5,t_surface_6,t_surface_7,t_air_1,t_air_2,t_air_3,t_air_4,t_air_5,t_air_6,t_air_7,t_5_1,t_5_2,t_5_3,t_5_4,t_5_5,t_5_6,t_5_7
2016-04-26,46.7853681552127,1.93015188311688,1.90903800888348,1.08252836410985,0.26132314139248,0.61809862720868,-25.0125,14.1,-25.8583333333333,-32.9958333333333,-31.9666666666667,-33.8958333333333,-33.3916666666667,-32.4666666666667,-32.4791666666667,0.286830528529037,0.268987686796935,0.280333664475545,0.282599858388918,0.308071428571429,0.3044375,0.299541666666667,0.627724487836704,0.62709981271168,0.622224707690701,0.627589997235228,0.632178571428571,0.632020833333333,0.632,0.5,12.7,0.3,0.8,0.2,0.2,3.9,1.69788774884259,1.52502212804853,1.7968664255229,1.45846115709739,2.38097635664683,2.48345244931176,3.70550716931217,1.82926105174231,1.54858953220073,2.37518908766328,2.05143644061053,4.21325607695726,2.55940346498843,4.99691771722057,1.03586220429274,0.877939730820106,0.972877130249669,0.93329058557581,1.13731623341394,1.18992448681382,1.1765730733817
2016-04-27,53.0273389567028,4.61636881793478,3.36550776154891,1.83113325747283,0.353366666666667,0.634333333333333,-23.175,0,-25.0125,-25.8583333333333,-32.9958333333333,-31.9666666666667,-33.8958333333333,-33.3916666666667,-32.4666666666667,0.26132314139248,0.286830528529037,0.268987686796935,0.280333664475545,0.282599858388918,0.308071428571429,0.3044375,0.61809862720868,0.627724487836704,0.62709981271168,0.622224707690701,0.627589997235228,0.632178571428571,0.632020833333333,14.1,0.5,12.7,0.3,0.8,0.2,0.2,1.90903800888348,1.69788774884259,1.52502212804853,1.7968664255229,1.45846115709739,2.38097635664683,2.48345244931176,1.93015188311688,1.82926105174231,1.54858953220073,2.37518908766328,2.05143644061053,4.21325607695726,2.55940346498843,1.08252836410985,1.03586220429274,0.877939730820106,0.972877130249669,0.93329058557581,1.13731623341394,1.18992448681382
2016-04-28,64.6802139966048,5.43824258614021,4.32274315020541,2.20856842760878,0.351291666666667,0.6340625,-27.0208333333333,7.1,-23.175,-25.0125,-25.8583333333333,-32.9958333333333,-31.9666666666667,-33.8958333333333,-33.3916666666667,0.353366666666667,0.26132314139248,0.286830528529037,0.268987686796935,0.280333664475545,0.282599858388918,0.308071428571429,0.634333333333333,0.61809862720868,0.627724487836704,0.62709981271168,0.622224707690701,0.627589997235228,0.632178571428571,0,14.1,0.5,12.7,0.3,0.8,0.2,3.36550776154891,1.90903800888348,1.69788774884259,1.52502212804853,1.7968664255229,1.45846115709739,2.38097635664683,4.61636881793478,1.93015188311688,1.82926105174231,1.54858953220073,2.37518908766328,2.05143644061053,4.21325607695726,1.83113325747283,1.08252836410985,1.03586220429274,0.877939730820106,0.972877130249669,0.93329058557581,1.13731623341394
2016-04-29,86.0200124368868,7.2427992354076,5.13424416718416,3.53237322980181,0.355166666666667,0.634458333333333,-24.4791666666667,0,-27.0208333333333,-23.175,-25.0125,-25.8583333333333,-32.9958333333333,-31.9666666666667,-33.8958333333333,0.351291666666667,0.353366666666667,0.26132314139248,0.286830528529037,0.268987686796935,0.280333664475545,0.282599858388918,0.6340625,0.634333333333333,0.61809862720868,0.627724487836704,0.62709981271168,0.622224707690701,0.627589997235228,7.1,0,14.1,0.5,12.7,0.3,0.8,4.32274315020541,3.36550776154891,1.90903800888348,1.69788774884259,1.52502212804853,1.7968664255229,1.45846115709739,5.43824258614021,4.61636881793478,1.93015188311688,1.82926105174231,1.54858953220073,2.37518908766328,2.05143644061053,2.20856842760878,1.83113325747283,1.08252836410985,1.03586220429274,0.877939730820106,0.972877130249669,0.93329058557581
2016-04-30,87.6597687655794,6.81030178747107,4.51822712317088,2.94950169353505,0.350104166666667,0.634458333333333,-28.7041666666667,0,-24.4791666666667,-27.0208333333333,-23.175,-25.0125,-25.8583333333333,-32.9958333333333,-31.9666666666667,0.355166666666667,0.351291666666667,0.353366666666667,0.26132314139248,0.286830528529037,0.268987686796935,0.280333664475545,0.634458333333333,0.6340625,0.634333333333333,0.61809862720868,0.627724487836704,0.62709981271168,0.622224707690701,0,7.1,0,14.1,0.5,12.7,0.3,5.13424416718416,4.32274315020541,3.36550776154891,1.90903800888348,1.69788774884259,1.52502212804853,1.7968664255229,7.2427992354076,5.43824258614021,4.61636881793478,1.93015188311688,1.82926105174231,1.54858953220073,2.37518908766328,3.53237322980181,2.20856842760878,1.83113325747283,1.08252836410985,1.03586220429274,0.877939730820106,0.972877130249669
2016-05-01,95.2698941363179,7.62912444501281,4.96009182751529,3.25198390630167,0.345958333333333,0.634041666666667,-30.9375,0,-28.7041666666667,-24.4791666666667,-27.0208333333333,-23.175,-25.0125,-25.8583333333333,-32.9958333333333,0.350104166666667,0.355166666666667,0.351291666666667,0.353366666666667,0.26132314139248,0.286830528529037,0.268987686796935,0.634458333333333,0.634458333333333,0.6340625,0.634333333333333,0.61809862720868,0.627724487836704,0.62709981271168,0,0,7.1,0,14.1,0.5,12.7,4.51822712317088,5.13424416718416,4.32274315020541,3.36550776154891,1.90903800888348,1.69788774884259,1.52502212804853,6.81030178747107,7.2427992354076,5.43824258614021,4.61636881793478,1.93015188311688,1.82926105174231,1.54858953220073,2.94950169353505,3.53237322980181,2.20856842760878,1.83113325747283,1.08252836410985,1.03586220429274,0.877939730820106
2016-05-02,106.573982425221,9.10854295016623,5.21107181956804,3.44245063445612,0.341895833333333,0.634479166666667,-32.2916666666667,0,-30.9375,-28.7041666666667,-24.4791666666667,-27.0208333333333,-23.175,-25.0125,-25.8583333333333,0.345958333333333,0.350104166666667,0.355166666666667,0.351291666666667,0.353366666666667,0.26132314139248,0.286830528529037,0.634041666666667,0.634458333333333,0.634458333333333,0.6340625,0.634333333333333,0.61809862720868,0.627724487836704,0,0,0,7.1,0,14.1,0.5,4.96009182751529,4.51822712317088,5.13424416718416,4.32274315020541,3.36550776154891,1.90903800888348,1.69788774884259,7.62912444501281,6.81030178747107,7.2427992354076,5.43824258614021,4.61636881793478,1.93015188311688,1.82926105174231,3.25198390630167,2.94950169353505,3.53237322980181,2.20856842760878,1.83113325747283,1.08252836410985,1.03586220429274
2016-05-03,113.164040194948,6.46064477313797,4.49137992524802,3.52278332882612,0.333958333333333,0.634395833333333,-33.4166666666667,0,-32.2916666666667,-30.9375,-28.7041666666667,-24.4791666666667,-27.0208333333333,-23.175,-25.0125,0.341895833333333,0.345958333333333,0.350104166666667,0.355166666666667,0.351291666666667,0.353366666666667,0.26132314139248,0.634479166666667,0.634041666666667,0.634458333333333,0.634458333333333,0.6340625,0.634333333333333,0.61809862720868,0,0,0,0,7.1,0,14.1,5.21107181956804,4.96009182751529,4.51822712317088,5.13424416718416,4.32274315020541,3.36550776154891,1.90903800888348,9.10854295016623,7.62912444501281,6.81030178747107,7.2427992354076,5.43824258614021,4.61636881793478,1.93015188311688,3.44245063445612,3.25198390630167,2.94950169353505,3.53237322980181,2.20856842760878,1.83113325747283,1.08252836410985
2016-05-04,107.383986262289,11.0169874445581,7.26821068723927,3.96233732109709,0.33125,0.633375,-34.5791666666667,0,-33.4166666666667,-32.2916666666667,-30.9375,-28.7041666666667,-24.4791666666667,-27.0208333333333,-23.175,0.333958333333333,0.341895833333333,0.345958333333333,0.350104166666667,0.355166666666667,0.351291666666667,0.353366666666667,0.634395833333333,0.634479166666667,0.634041666666667,0.634458333333333,0.634458333333333,0.6340625,0.634333333333333,0,0,0,0,0,7.1,0,4.49137992524802,5.21107181956804,4.96009182751529,4.51822712317088,5.13424416718416,4.32274315020541,3.36550776154891,6.46064477313797,9.10854295016623,7.62912444501281,6.81030178747107,7.2427992354076,5.43824258614021,4.61636881793478,3.52278332882612,3.44245063445612,3.25198390630167,2.94950169353505,3.53237322980181,2.20856842760878,1.83113325747283
2016-05-05,115.787173684365,12.1396404884053,8.28071514094218,4.39726672730814,0.330166666666667,0.632770833333333,-35.7708333333333,0,-34.5791666666667,-33.4166666666667,-32.2916666666667,-30.9375,-28.7041666666667,-24.4791666666667,-27.0208333333333,0.33125,0.333958333333333,0.341895833333333,0.345958333333333,0.350104166666667,0.355166666666667,0.351291666666667,0.633375,0.634395833333333,0.634479166666667,0.634041666666667,0.634458333333333,0.634458333333333,0.6340625,0,0,0,0,0,0,7.1,7.26821068723927,4.49137992524802,5.21107181956804,4.96009182751529,4.51822712317088,5.13424416718416,4.32274315020541,11.0169874445581,6.46064477313797,9.10854295016623,7.62912444501281,6.81030178747107,7.2427992354076,5.43824258614021,3.96233732109709,3.52278332882612,3.44245063445612,3.25198390630167,2.94950169353505,3.53237322980181,2.20856842760878
2016-05-06,129.384572864472,12.2013301651102,8.66690199920508,4.74287889729838,0.3269375,0.6323125,-36.8041666666667,0,-35.7708333333333,-34.5791666666667,-33.4166666666667,-32.2916666666667,-30.9375,-28.7041666666667,-24.4791666666667,0.330166666666667,0.33125,0.333958333333333,0.341895833333333,0.345958333333333,0.350104166666667,0.355166666666667,0.632770833333333,0.633375,0.634395833333333,0.634479166666667,0.634041666666667,0.634458333333333,0.634458333333333,0,0,0,0,0,0,0,8.28071514094218,7.26821068723927,4.49137992524802,5.21107181956804,4.96009182751529,4.51822712317088,5.13424416718416,12.1396404884053,11.0169874445581,6.46064477313797,9.10854295016623,7.62912444501281,6.81030178747107,7.2427992354076,4.39726672730814,3.96233732109709,3.52278332882612,3.44245063445612,3.25198390630167,2.94950169353505,3.53237322980181
2016-05-07,140.979101375213,12.8536628938285,9.61878074869792,5.05841966052907,0.323958333333333,0.632,-37.8666666666667,0,-36.8041666666667,-35.7708333333333,-34.5791666666667,-33.4166666666667,-32.2916666666667,-30.9375,-28.7041666666667,0.3269375,0.330166666666667,0.33125,0.333958333333333,0.341895833333333,0.345958333333333,0.350104166666667,0.6323125,0.632770833333333,0.633375,0.634395833333333,0.634479166666667,0.634041666666667,0.634458333333333,0,0,0,0,0,0,0,8.66690199920508,8.28071514094218,7.26821068723927,4.49137992524802,5.21107181956804,4.96009182751529,4.51822712317088,12.2013301651102,12.1396404884053,11.0169874445581,6.46064477313797,9.10854295016623,7.62912444501281,6.81030178747107,4.74287889729838,4.39726672730814,3.96233732109709,3.52278332882612,3.44245063445612,3.25198390630167,2.94950169353505
2016-05-08,157.296808480763,13.8307415208566,10.5266429890708,5.69675922296051,0.320916666666667,0.631291666666667,-39.075,0,-37.8666666666667,-36.8041666666667,-35.7708333333333,-34.5791666666667,-33.4166666666667,-32.2916666666667,-30.9375,0.323958333333333,0.3269375,0.330166666666667,0.33125,0.333958333333333,0.341895833333333,0.345958333333333,0.632,0.6323125,0.632770833333333,0.633375,0.634395833333333,0.634479166666667,0.634041666666667,0,0,0,0,0,0,0,9.61878074869792,8.66690199920508,8.28071514094218,7.26821068723927,4.49137992524802,5.21107181956804,4.96009182751529,12.8536628938285,12.2013301651102,12.1396404884053,11.0169874445581,6.46064477313797,9.10854295016623,7.62912444501281,5.05841966052907,4.74287889729838,4.39726672730814,3.96233732109709,3.52278332882612,3.44245063445612,3.25198390630167
2016-05-09,193.978020425312,14.9568559117286,11.6111435810694,6.13723389254553,0.318354166666667,0.630895833333333,-40.2708333333333,0,-39.075,-37.8666666666667,-36.8041666666667,-35.7708333333333,-34.5791666666667,-33.4166666666667,-32.2916666666667,0.320916666666667,0.323958333333333,0.3269375,0.330166666666667,0.33125,0.333958333333333,0.341895833333333,0.631291666666667,0.632,0.6323125,0.632770833333333,0.633375,0.634395833333333,0.634479166666667,0,0,0,0,0,0,0,10.5266429890708,9.61878074869792,8.66690199920508,8.28071514094218,7.26821068723927,4.49137992524802,5.21107181956804,13.8307415208566,12.8536628938285,12.2013301651102,12.1396404884053,11.0169874445581,6.46064477313797,9.10854295016623,5.69675922296051,5.05841966052907,4.74287889729838,4.39726672730814,3.96233732109709,3.52278332882612,3.44245063445612
2016-05-10,202.207528473404,13.7098411222013,11.7284508984324,6.91157508072241,0.316,0.629914893617021,-41.2083333333333,0,-40.2708333333333,-39.075,-37.8666666666667,-36.8041666666667,-35.7708333333333,-34.5791666666667,-33.4166666666667,0.318354166666667,0.320916666666667,0.323958333333333,0.3269375,0.330166666666667,0.33125,0.333958333333333,0.630895833333333,0.631291666666667,0.632,0.6323125,0.632770833333333,0.633375,0.634395833333333,0,0,0,0,0,0,0,11.6111435810694,10.5266429890708,9.61878074869792,8.66690199920508,8.28071514094218,7.26821068723927,4.49137992524802,14.9568559117286,13.8307415208566,12.8536628938285,12.2013301651102,12.1396404884053,11.0169874445581,6.46064477313797,6.13723389254553,5.69675922296051,5.05841966052907,4.74287889729838,4.39726672730814,3.96233732109709,3.52278332882612
2016-05-11,256.867998140011,10.9391599088542,10.3990469628906,6.73820107421875,0.314041666666667,0.629,-42.1458333333333,0,-41.2083333333333,-40.2708333333333,-39.075,-37.8666666666667,-36.8041666666667,-35.7708333333333,-34.5791666666667,0.316,0.318354166666667,0.320916666666667,0.323958333333333,0.3269375,0.330166666666667,0.33125,0.629914893617021,0.630895833333333,0.631291666666667,0.632,0.6323125,0.632770833333333,0.633375,0,0,0,0,0,0,0,11.7284508984324,11.6111435810694,10.5266429890708,9.61878074869792,8.66690199920508,8.28071514094218,7.26821068723927,13.7098411222013,14.9568559117286,13.8307415208566,12.8536628938285,12.2013301651102,12.1396404884053,11.0169874445581,6.91157508072241,6.13723389254553,5.69675922296051,5.05841966052907,4.74287889729838,4.39726672730814,3.96233732109709
2016-05-12,286.203065548531,10.2028796175031,8.58265456651356,5.55140699040608,0.312833333333333,0.629,-43.2041666666667,0,-42.1458333333333,-41.2083333333333,-40.2708333333333,-39.075,-37.8666666666667,-36.8041666666667,-35.7708333333333,0.314041666666667,0.316,0.318354166666667,0.320916666666667,0.323958333333333,0.3269375,0.330166666666667,0.629,0.629914893617021,0.630895833333333,0.631291666666667,0.632,0.6323125,0.632770833333333,0,0,0,0,0,0,0,10.3990469628906,11.7284508984324,11.6111435810694,10.5266429890708,9.61878074869792,8.66690199920508,8.28071514094218,10.9391599088542,13.7098411222013,14.9568559117286,13.8307415208566,12.8536628938285,12.2013301651102,12.1396404884053,6.73820107421875,6.91157508072241,6.13723389254553,5.69675922296051,5.05841966052907,4.74287889729838,4.39726672730814
2016-05-13,276.355223364314,13.0416095730669,10.9187122408353,5.96985191781851,0.311229166666667,0.629,-43.5416666666667,0.5,-43.2041666666667,-42.1458333333333,-41.2083333333333,-40.2708333333333,-39.075,-37.8666666666667,-36.8041666666667,0.312833333333333,0.314041666666667,0.316,0.318354166666667,0.320916666666667,0.323958333333333,0.3269375,0.629,0.629,0.629914893617021,0.630895833333333,0.631291666666667,0.632,0.6323125,0,0,0,0,0,0,0,8.58265456651356,10.3990469628906,11.7284508984324,11.6111435810694,10.5266429890708,9.61878074869792,8.66690199920508,10.2028796175031,10.9391599088542,13.7098411222013,14.9568559117286,13.8307415208566,12.8536628938285,12.2013301651102,5.55140699040608,6.73820107421875,6.91157508072241,6.13723389254553,5.69675922296051,5.05841966052907,4.74287889729838
2016-05-14,278.652710858013,10.3696889200368,9.97004599157476,6.79593356533395,0.317395833333333,0.629,-42.5291666666667,17.9,-43.5416666666667,-43.2041666666667,-42.1458333333333,-41.2083333333333,-40.2708333333333,-39.075,-37.8666666666667,0.311229166666667,0.312833333333333,0.314041666666667,0.316,0.318354166666667,0.320916666666667,0.323958333333333,0.629,0.629,0.629,0.629914893617021,0.630895833333333,0.631291666666667,0.632,0.5,0,0,0,0,0,0,10.9187122408353,8.58265456651356,10.3990469628906,11.7284508984324,11.6111435810694,10.5266429890708,9.61878074869792,13.0416095730669,10.2028796175031,10.9391599088542,13.7098411222013,14.9568559117286,13.8307415208566,12.8536628938285,5.96985191781851,5.55140699040608,6.73820107421875,6.91157508072241,6.13723389254553,5.69675922296051,5.05841966052907
2016-05-15,140.504447146421,12.1839473249421,12.0957283328683,8.34118654772239,0.3739375,0.630541666666667,-26.5375,1.1,-42.5291666666667,-43.5416666666667,-43.2041666666667,-42.1458333333333,-41.2083333333333,-40.2708333333333,-39.075,0.317395833333333,0.311229166666667,0.312833333333333,0.314041666666667,0.316,0.318354166666667,0.320916666666667,0.629,0.629,0.629,0.629,0.629914893617021,0.630895833333333,0.631291666666667,17.9,0.5,0,0,0,0,0,9.97004599157476,10.9187122408353,8.58265456651356,10.3990469628906,11.7284508984324,11.6111435810694,10.5266429890708,10.3696889200368,13.0416095730669,10.2028796175031,10.9391599088542,13.7098411222013,14.9568559117286,13.8307415208566,6.79593356533395,5.96985191781851,5.55140699040608,6.73820107421875,6.91157508072241,6.13723389254553,5.69675922296051
2016-05-16,162.448998897053,8.71578442973758,9.19671380533854,7.57940301201923,0.362104166666667,0.630458333333333,-30.1083333333333,1,-26.5375,-42.5291666666667,-43.5416666666667,-43.2041666666667,-42.1458333333333,-41.2083333333333,-40.2708333333333,0.3739375,0.317395833333333,0.311229166666667,0.312833333333333,0.314041666666667,0.316,0.318354166666667,0.630541666666667,0.629,0.629,0.629,0.629,0.629914893617021,0.630895833333333,1.1,17.9,0.5,0,0,0,0,12.0957283328683,9.97004599157476,10.9187122408353,8.58265456651356,10.3990469628906,11.7284508984324,11.6111435810694,12.1839473249421,10.3696889200368,13.0416095730669,10.2028796175031,10.9391599088542,13.7098411222013,14.9568559117286,8.34118654772239,6.79593356533395,5.96985191781851,5.55140699040608,6.73820107421875,6.91157508072241,6.13723389254553
2016-05-17,214.501647090357,7.21674415193913,7.91780597859194,6.44280076271399,0.353458333333333,0.63,-33.5208333333333,0.6,-30.1083333333333,-26.5375,-42.5291666666667,-43.5416666666667,-43.2041666666667,-42.1458333333333,-41.2083333333333,0.362104166666667,0.3739375,0.317395833333333,0.311229166666667,0.312833333333333,0.314041666666667,0.316,0.630458333333333,0.630541666666667,0.629,0.629,0.629,0.629,0.629914893617021,1,1.1,17.9,0.5,0,0,0,9.19671380533854,12.0957283328683,9.97004599157476,10.9187122408353,8.58265456651356,10.3990469628906,11.7284508984324,8.71578442973758,12.1839473249421,10.3696889200368,13.0416095730669,10.2028796175031,10.9391599088542,13.7098411222013,7.57940301201923,8.34118654772239,6.79593356533395,5.96985191781851,5.55140699040608,6.73820107421875,6.91157508072241
2016-05-18,259.691498413129,9.4697735747124,9.04293922252747,6.70570655603251,0.346583333333333,0.629729166666667,-36.125,0,-33.5208333333333,-30.1083333333333,-26.5375,-42.5291666666667,-43.5416666666667,-43.2041666666667,-42.1458333333333,0.353458333333333,0.362104166666667,0.3739375,0.317395833333333,0.311229166666667,0.312833333333333,0.314041666666667,0.63,0.630458333333333,0.630541666666667,0.629,0.629,0.629,0.629,0.6,1,1.1,17.9,0.5,0,0,7.91780597859194,9.19671380533854,12.0957283328683,9.97004599157476,10.9187122408353,8.58265456651356,10.3990469628906,7.21674415193913,8.71578442973758,12.1839473249421,10.3696889200368,13.0416095730669,10.2028796175031,10.9391599088542,6.44280076271399,7.57940301201923,8.34118654772239,6.79593356533395,5.96985191781851,5.55140699040608,6.73820107421875
2016-05-19,276.710689064683,10.9845590950521,9.79884940755208,6.88146273763021,0.340166666666667,0.629,-38.1875,0,-36.125,-33.5208333333333,-30.1083333333333,-26.5375,-42.5291666666667,-43.5416666666667,-43.2041666666667,0.346583333333333,0.353458333333333,0.362104166666667,0.3739375,0.317395833333333,0.311229166666667,0.312833333333333,0.629729166666667,0.63,0.630458333333333,0.630541666666667,0.629,0.629,0.629,0,0.6,1,1.1,17.9,0.5,0,9.04293922252747,7.91780597859194,9.19671380533854,12.0957283328683,9.97004599157476,10.9187122408353,8.58265456651356,9.4697735747124,7.21674415193913,8.71578442973758,12.1839473249421,10.3696889200368,13.0416095730669,10.2028796175031,6.70570655603251,6.44280076271399,7.57940301201923,8.34118654772239,6.79593356533395,5.96985191781851,5.55140699040608
2016-05-20,338.778327332926,11.1545819196429,10.3364595275298,7.35264648065476,0.334893617021277,0.629,-40.2833333333333,0,-38.1875,-36.125,-33.5208333333333,-30.1083333333333,-26.5375,-42.5291666666667,-43.5416666666667,0.340166666666667,0.346583333333333,0.353458333333333,0.362104166666667,0.3739375,0.317395833333333,0.311229166666667,0.629,0.629729166666667,0.63,0.630458333333333,0.630541666666667,0.629,0.629,0,0,0.6,1,1.1,17.9,0.5,9.79884940755208,9.04293922252747,7.91780597859194,9.19671380533854,12.0957283328683,9.97004599157476,10.9187122408353,10.9845590950521,9.4697735747124,7.21674415193913,8.71578442973758,12.1839473249421,10.3696889200368,13.0416095730669,6.88146273763021,6.70570655603251,6.44280076271399,7.57940301201923,8.34118654772239,6.79593356533395,5.96985191781851
2016-05-21,339.40822162776,14.114331692609,12.25435655436,7.75254545709961,0.330229166666667,0.629,-41.9041666666667,0,-40.2833333333333,-38.1875,-36.125,-33.5208333333333,-30.1083333333333,-26.5375,-42.5291666666667,0.334893617021277,0.340166666666667,0.346583333333333,0.353458333333333,0.362104166666667,0.3739375,0.317395833333333,0.629,0.629,0.629729166666667,0.63,0.630458333333333,0.630541666666667,0.629,0,0,0,0.6,1,1.1,17.9,10.3364595275298,9.79884940755208,9.04293922252747,7.91780597859194,9.19671380533854,12.0957283328683,9.97004599157476,11.1545819196429,10.9845590950521,9.4697735747124,7.21674415193913,8.71578442973758,12.1839473249421,10.3696889200368,7.35264648065476,6.88146273763021,6.70570655603251,6.44280076271399,7.57940301201923,8.34118654772239,6.79593356533395
2016-05-22,344.608760201368,14.819698402579,12.531187107646,8.14403154727405,0.326041666666667,0.6285,-43.375,0,-41.9041666666667,-40.2833333333333,-38.1875,-36.125,-33.5208333333333,-30.1083333333333,-26.5375,0.330229166666667,0.334893617021277,0.340166666666667,0.346583333333333,0.353458333333333,0.362104166666667,0.3739375,0.629,0.629,0.629,0.629729166666667,0.63,0.630458333333333,0.630541666666667,0,0,0,0,0.6,1,1.1,12.25435655436,10.3364595275298,9.79884940755208,9.04293922252747,7.91780597859194,9.19671380533854,12.0957283328683,14.114331692609,11.1545819196429,10.9845590950521,9.4697735747124,7.21674415193913,8.71578442973758,12.1839473249421,7.75254545709961,7.35264648065476,6.88146273763021,6.70570655603251,6.44280076271399,7.57940301201923,8.34118654772239
2016-05-23,385.39016454759,15.6703115971683,13.3140281347838,8.69626022892612,0.327297872340426,0.627595744680851,-43.5791666666667,0,-43.375,-41.9041666666667,-40.2833333333333,-38.1875,-36.125,-33.5208333333333,-30.1083333333333,0.326041666666667,0.330229166666667,0.334893617021277,0.340166666666667,0.346583333333333,0.353458333333333,0.362104166666667,0.6285,0.629,0.629,0.629,0.629729166666667,0.63,0.630458333333333,0,0,0,0,0,0.6,1,12.531187107646,12.25435655436,10.3364595275298,9.79884940755208,9.04293922252747,7.91780597859194,9.19671380533854,14.819698402579,14.114331692609,11.1545819196429,10.9845590950521,9.4697735747124,7.21674415193913,8.71578442973758,8.14403154727405,7.75254545709961,7.35264648065476,6.88146273763021,6.70570655603251,6.44280076271399,7.57940301201923
2016-05-24,389.266683289734,17.0176913196774,14.5204057553745,9.07295246442721,0.326604166666667,0.626416666666667,-43.6291666666667,0,-43.5791666666667,-43.375,-41.9041666666667,-40.2833333333333,-38.1875,-36.125,-33.5208333333333,0.327297872340426,0.326041666666667,0.330229166666667,0.334893617021277,0.340166666666667,0.346583333333333,0.353458333333333,0.627595744680851,0.6285,0.629,0.629,0.629,0.629729166666667,0.63,0,0,0,0,0,0,0.6,13.3140281347838,12.531187107646,12.25435655436,10.3364595275298,9.79884940755208,9.04293922252747,7.91780597859194,15.6703115971683,14.819698402579,14.114331692609,11.1545819196429,10.9845590950521,9.4697735747124,7.21674415193913,8.69626022892612,8.14403154727405,7.75254545709961,7.35264648065476,6.88146273763021,6.70570655603251,6.44280076271399
2016-05-25,371.356034710537,16.3116449383776,15.193554332202,9.82304493108116,0.323604166666667,0.625958333333333,-43.6666666666667,0,-43.6291666666667,-43.5791666666667,-43.375,-41.9041666666667,-40.2833333333333,-38.1875,-36.125,0.326604166666667,0.327297872340426,0.326041666666667,0.330229166666667,0.334893617021277,0.340166666666667,0.346583333333333,0.626416666666667,0.627595744680851,0.6285,0.629,0.629,0.629,0.629729166666667,0,0,0,0,0,0,0,14.5204057553745,13.3140281347838,12.531187107646,12.25435655436,10.3364595275298,9.79884940755208,9.04293922252747,17.0176913196774,15.6703115971683,14.819698402579,14.114331692609,11.1545819196429,10.9845590950521,9.4697735747124,9.07295246442721,8.69626022892612,8.14403154727405,7.75254545709961,7.35264648065476,6.88146273763021,6.70570655603251
2016-05-26,320.894203326895,15.2175335107442,15.0722849330596,10.3930444642539,0.322541666666667,0.625041666666667,-43.65,10,-43.6666666666667,-43.6291666666667,-43.5791666666667,-43.375,-41.9041666666667,-40.2833333333333,-38.1875,0.323604166666667,0.326604166666667,0.327297872340426,0.326041666666667,0.330229166666667,0.334893617021277,0.340166666666667,0.625958333333333,0.626416666666667,0.627595744680851,0.6285,0.629,0.629,0.629,0,0,0,0,0,0,0,15.193554332202,14.5204057553745,13.3140281347838,12.531187107646,12.25435655436,10.3364595275298,9.79884940755208,16.3116449383776,17.0176913196774,15.6703115971683,14.819698402579,14.114331692609,11.1545819196429,10.9845590950521,9.82304493108116,9.07295246442721,8.69626022892612,8.14403154727405,7.75254545709961,7.35264648065476,6.88146273763021
2016-05-27,246.20503581454,14.1545788285002,13.3661656585378,10.0831484970731,0.329916666666667,0.625,-43.3083333333333,0,-43.65,-43.6666666666667,-43.6291666666667,-43.5791666666667,-43.375,-41.9041666666667,-40.2833333333333,0.322541666666667,0.323604166666667,0.326604166666667,0.327297872340426,0.326041666666667,0.330229166666667,0.334893617021277,0.625041666666667,0.625958333333333,0.626416666666667,0.627595744680851,0.6285,0.629,0.629,10,0,0,0,0,0,0,15.0722849330596,15.193554332202,14.5204057553745,13.3140281347838,12.531187107646,12.25435655436,10.3364595275298,15.2175335107442,16.3116449383776,17.0176913196774,15.6703115971683,14.819698402579,14.114331692609,11.1545819196429,10.3930444642539,9.82304493108116,9.07295246442721,8.69626022892612,8.14403154727405,7.75254545709961,7.35264648065476
2016-05-28,251.443154088724,13.1901108809214,12.6174341294086,9.94440745772363,0.325520833333333,0.625,-43.5666666666667,0,-43.3083333333333,-43.65,-43.6666666666667,-43.6291666666667,-43.5791666666667,-43.375,-41.9041666666667,0.329916666666667,0.322541666666667,0.323604166666667,0.326604166666667,0.327297872340426,0.326041666666667,0.330229166666667,0.625,0.625041666666667,0.625958333333333,0.626416666666667,0.627595744680851,0.6285,0.629,0,10,0,0,0,0,0,13.3661656585378,15.0722849330596,15.193554332202,14.5204057553745,13.3140281347838,12.531187107646,12.25435655436,14.1545788285002,15.2175335107442,16.3116449383776,17.0176913196774,15.6703115971683,14.819698402579,14.114331692609,10.0831484970731,10.3930444642539,9.82304493108116,9.07295246442721,8.69626022892612,8.14403154727405,7.75254545709961
